0xAASC #1247,MiaMiZ17,https://opensea.io/MiaMiZ17,0.0099,0x121f509d496ff8b384ea41c565cfd9110152112b,1247,ERC-721,Ethereum,0.0099;90Ninety;https://opensea.io/90Ninety;MiaMiZ17;https://opensea.io/MiaMiZ17;Apr-20-2022 08:41:59 AM +UTC
Trippy Toad #0634,ilovetoes,https://opensea.io/ilovetoes,0.1412,0x19cb5b009bdad0dad0404dd860b0bea75465e678,634,ERC-721,Ethereum,0.143;RayOfHeat;https://opensea.io/RayOfHeat;ilovetoes;https://opensea.io/ilovetoes;Apr-20-2022 08:41:59 AM +UTC,0.1229;Thicc_Brungus;https://opensea.io/Thicc_Brungus;RayOfHeat;https://opensea.io/RayOfHeat;Apr-13-2022 11:34:45 PM +UTC,0.18;FlightCrypto;https://opensea.io/FlightCrypto;Thicc_Brungus;https://opensea.io/Thicc_Brungus;Apr-02-2022 03:57:34 PM +UTC,0.22;Turiello;https://opensea.io/Turiello;BANGERS_VAULT;https://opensea.io/BANGERS_VAULT;Apr-02-2022 01:40:44 PM +UTC,0.04;ShmoboJo;https://opensea.io/ShmoboJo;Turiello;https://opensea.io/Turiello;Mar-25-2022 09:17:17 PM +UTC
Skipped
Skipped
Skipped
Skipped
Cool Pet #10128,D3FA40,https://opensea.io/0xd3fA40b89a890D97FF76986096809620D4622417,1.3625,0x86c10d10eca1fca9daf87a279abccabe0063f247,10128,ERC-721,Ethereum,1.5;556F1E;https://opensea.io/0x556F1E1200fBA81F8796ca26bA15528726fD9936;D3FA40;https://opensea.io/0xd3fA40b89a890D97FF76986096809620D4622417;Apr-20-2022 08:41:07 AM +UTC,1.225;Birlo;https://opensea.io/Birlo;556F1E;https://opensea.io/0x556F1E1200fBA81F8796ca26bA15528726fD9936;Apr-17-2022 07:54:53 PM +UTC
Murakami.Flowers seed,None,None,6.0329,0x341a1c534248966c4b6afad165b98daed4b964ef,0,ERC-1155,Ethereum,6.85;31A9Z81;https://opensea.io/31A9Z81;RUKA_2;https://opensea.io/RUKA_2;Apr-21-2022 05:45:05 PM +UTC,6.84;nextfckingthing;https://opensea.io/nextfckingthing;robopeter;https://opensea.io/robopeter;Apr-21-2022 05:42:31 PM +UTC,6.875;office-room;https://opensea.io/office-room;C4F11B;https://opensea.io/0xC4F11b15B48f8ef5cDE1e44a926EB14a22D4Cc0B;Apr-21-2022 05:30:31 PM +UTC,6.865;31A9Z81;https://opensea.io/31A9Z81;greymouse;https://opensea.io/greymouse;Apr-21-2022 05:29:10 PM +UTC,6.87;31A9Z81;https://opensea.io/31A9Z81;EA32AD;https://opensea.io/0xEa32ad31A1cD566b2605F11CE6FcFd506497bA00;Apr-21-2022 05:25:14 PM +UTC,6.86;31A9Z81;https://opensea.io/31A9Z81;0xSamy;https://opensea.io/0xSamy;Apr-21-2022 05:24:15 PM +UTC,6.85;3CEB04;https://opensea.io/0x3cEb04496Ed50001B8bcd6C0bB0812bB9078d4A9;70485F;https://opensea.io/0x70485F8CBDaDa82F076836970a2dcA6ED6806E36;Apr-21-2022 05:22:02 PM +UTC,6.86;nextfckingthing;https://opensea.io/nextfckingthing;TomPJ;https://opensea.io/TomPJ;Apr-21-2022 05:19:28 PM +UTC,6.8555;A81F14;https://opensea.io/0xA81f1464d1a335f1c0eFf31F548b68C5Dd2b86b6;SussuLeVrai;https://opensea.io/SussuLeVrai;Apr-21-2022 05:18:05 PM +UTC,6.85;39F278;https://opensea.io/0x39f278C68B336EF1B2DFc7894EE789206408Ec91;TomPJ;https://opensea.io/TomPJ;Apr-21-2022 05:16:52 PM +UTC,6.85;31A9Z81;https://opensea.io/31A9Z81;499655;https://opensea.io/0x4996555141D6298079f57F8A93C2531804eC6AF6;Apr-21-2022 05:14:59 PM +UTC,6.9;alizz76;https://opensea.io/alizz76;HiddenFolderCollector;https://opensea.io/HiddenFolderCollector;Apr-21-2022 05:09:38 PM +UTC,9;9E9346;https://opensea.io/0x9E9346E082D445f08FAB1758984A31648c89241A;10246E;https://opensea.io/0x10246ece3d483C162DDefeA22E64Ef92251b7c28;Apr-21-2022 05:07:44 PM +UTC,6.91;31A9Z81;https://opensea.io/31A9Z81;9E9346;https://opensea.io/0x9E9346E082D445f08FAB1758984A31648c89241A;Apr-21-2022 05:07:44 PM +UTC,6.9;DrProcrast;https://opensea.io/DrProcrast;MEV1234;https://opensea.io/MEV1234;Apr-21-2022 05:00:11 PM +UTC,6.16;338759;https://opensea.io/0x3387599DC1e0e82fCd83A6B2Fcc78F8D0B780208;69CF88;https://opensea.io/0x69Cf8871F61FB03f540bC519dd1f1D4682Ea0bF6;Apr-21-2022 04:52:49 PM +UTC
#1434,Maniak-AK,https://opensea.io/Maniak-AK,0.02,0x7aa42e615c0346a5f00c67438fe9ba84582a057d,1434,ERC-721,Ethereum,0.02;29A508;https://opensea.io/0x29A508872C7e0b394FCc8E2F9b40d06011fb67Eb;Maniak-AK;https://opensea.io/Maniak-AK;Apr-20-2022 08:41:07 AM +UTC
#1480,Maniak-AK,https://opensea.io/Maniak-AK,0.018,0x7aa42e615c0346a5f00c67438fe9ba84582a057d,1480,ERC-721,Ethereum,0.018;D8D85A;https://opensea.io/0xd8d85A9091460fC84f6cc54Cf65F30012E2b29eC;Maniak-AK;https://opensea.io/Maniak-AK;Apr-20-2022 08:41:07 AM +UTC
