https://opensea.io/assets/0xb66a603f4cfe17e3d27b87a8bfcad319856518b8/13031722712633714148259244906378932410408259730942813081731676031456267730953,Bored Ape Yасht Club x NВA #1,None,None,0.0075,0xb66a603f4cfe17e3d27b87a8bfcad319856518b8,1303172271263371...,ERC-1155,Ethereum,0.0075;0x23948E12;https://opensea.io/0x23948E12;D8B459;https://opensea.io/0xD8B4594D88b96c1a012f90E137D0b506fEB4D4c1;Apr-23-2022 06:52:47 AM +UTC
https://opensea.io/assets/0x9378368ba6b85c1fba5b131b530f5f5bedf21a18/4101,VeeFriends Series 2 #4101,Seymour-Butts,https://opensea.io/Seymour-Butts,2.195,0x9378368ba6b85c1fba5b131b530f5f5bedf21a18,4101,ERC-721,Ethereum,2.4;BLAKEGRYFFINDOR;https://opensea.io/BLAKEGRYFFINDOR;Seymour-Butts;https://opensea.io/Seymour-Butts;Apr-23-2022 06:52:41 AM +UTC,1.99;Fizcent;https://opensea.io/Fizcent;BLAKEGRYFFINDOR;https://opensea.io/BLAKEGRYFFINDOR;Apr-23-2022 06:29:55 AM +UTC
https://opensea.io/assets/0x9ea9bde4193a59e18d2007731c0e099f31cc0f77/4192,Internet Frens #4192,LoneGemHunter,https://opensea.io/LoneGemHunter,0.0038,0x9ea9bde4193a59e18d2007731c0e099f31cc0f77,4192,ERC-721,Ethereum,0.0038;itsfirstplayer;https://opensea.io/itsfirstplayer;LoneGemHunter;https://opensea.io/LoneGemHunter;Apr-23-2022 06:52:41 AM +UTC
https://opensea.io/assets/0x9ea9bde4193a59e18d2007731c0e099f31cc0f77/4122,Internet Frens #4122,LoneGemHunter,https://opensea.io/LoneGemHunter,0.01,0x9ea9bde4193a59e18d2007731c0e099f31cc0f77,4122,ERC-721,Ethereum,0.01;derpnator;https://opensea.io/derpnator;LoneGemHunter;https://opensea.io/LoneGemHunter;Apr-23-2022 06:52:41 AM +UTC
https://opensea.io/assets/0x6f3185b51a42e03a4f0eaaf37604ddd499ef9b12/6144,Surrealestate 6144,shane_w,https://opensea.io/shane_w,0.05,0x6f3185b51a42e03a4f0eaaf37604ddd499ef9b12,6144,ERC-721,Ethereum,0.06;yolog2022;https://opensea.io/yolog2022;shane_w;https://opensea.io/shane_w;Apr-23-2022 06:53:02 AM +UTC,0.04;PuffPill;https://opensea.io/PuffPill;yolog2022;https://opensea.io/yolog2022;Apr-16-2022 01:46:25 AM +UTC
https://opensea.io/assets/0x0e5b1348bddc08b24efb3cca4f2a519da305cd4f/3384,Loomi Heads,B0740B,https://opensea.io/0xb0740BBBeD566b11603ea8605714216178E21b06,0.13,0x0e5b1348bddc08b24efb3cca4f2a519da305cd4f,3384,ERC-721,Ethereum,0.13;C456D3;https://opensea.io/0xC456d38AfB6A48C15E7eEAac9b32c451846808A3;B0740B;https://opensea.io/0xb0740BBBeD566b11603ea8605714216178E21b06;Apr-23-2022 06:52:47 AM +UTC
https://opensea.io/assets/0xf0bb34a3816d020cdc97fe824792c3866c04578a/7619,Jungle Destroyer 7619,Frankenstein623,https://opensea.io/Frankenstein623,0.0054,0xf0bb34a3816d020cdc97fe824792c3866c04578a,7619,ERC-721,Ethereum,0.0054;Kathylove;https://opensea.io/Kathylove;Frankenstein623;https://opensea.io/Frankenstein623;Apr-23-2022 06:52:47 AM +UTC
https://opensea.io/assets/0x41f20599e9e049004c4d169046eb7023117a6244/5301,Gutter Clone #5301,Ogmferjones_mass,https://opensea.io/Ogmferjones_mass,0.2226,0x41f20599e9e049004c4d169046eb7023117a6244,5301,ERC-721,Ethereum,0.1789;A44E75;https://opensea.io/0xA44E75490947672799d5c05c134922C69474CD10;Ogmferjones_mass;https://opensea.io/Ogmferjones_mass;Apr-23-2022 06:52:47 AM +UTC,0.289;D54EKG;https://opensea.io/D54EKG;DON_ZUCCHINI;https://opensea.io/DON_ZUCCHINI;Apr-15-2022 04:07:01 PM +UTC,0.2;MoneyPrinterGoBrrr;https://opensea.io/MoneyPrinterGoBrrr;D54EKG;https://opensea.io/D54EKG;Apr-15-2022 03:10:21 AM +UTC
https://opensea.io/assets/0x19350eb381ab2f88d274e740bd062ab5ff15542e/5958,#5958,SaltSpringKris,https://opensea.io/SaltSpringKris,0.2015,0x19350eb381ab2f88d274e740bd062ab5ff15542e,5958,ERC-721,Ethereum,0.169;mm4991;https://opensea.io/mm4991;SaltSpringKris;https://opensea.io/SaltSpringKris;Apr-23-2022 06:52:47 AM +UTC,0.234;aaron96Fan;https://opensea.io/aaron96Fan;mm4991;https://opensea.io/mm4991;Feb-18-2022 01:03:01 AM +UTC
https://opensea.io/assets/0x2c4929295042cb95ab1900d323d634ee8def3c7a/2293,Cosmodino #2293,spd_0x70,https://opensea.io/spd_0x70,0.1489,0x2c4929295042cb95ab1900d323d634ee8def3c7a,2293,ERC-721,Ethereum,0.0847;54CA21;https://opensea.io/0x54Ca2155b9cd7f5937A6087A39C55682193E42E1;spd_0x70;https://opensea.io/spd_0x70;Apr-23-2022 06:50:27 AM +UTC,0.2;0x6du;https://opensea.io/0x6du;54CA21;https://opensea.io/0x54Ca2155b9cd7f5937A6087A39C55682193E42E1;Apr-15-2022 07:08:25 PM +UTC,0.2;AB_1998;https://opensea.io/AB_1998;0x6du;https://opensea.io/0x6du;Apr-14-2022 05:46:38 PM +UTC,0.12;GoodGravy;https://opensea.io/GoodGravy;AB_1998;https://opensea.io/AB_1998;Feb-20-2022 10:12:19 PM +UTC,0.14;J30;https://opensea.io/J30;Alex_Shelly;https://opensea.io/Alex_Shelly;Feb-19-2022 08:05:57 PM +UTC
